year,country,sector,ecp_edgar,co2_edgar_total,co2_edgar_1a,co2_edgar_1a3b,co2_edgar_1a4,co2_edgar_1b,co2_edgar_2,co2_edgar_3,co2_edgar_4,co2_edgar_5
1992,Ethiopia/DR Ethiopia (1992/1993),Household final consumption P.3h,NA,709.8942901,709.8942901,421.3038528,288.5904373,0,0,0,0,0
1992,Ethiopia/DR Ethiopia (1992/1993),Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Ethiopia/DR Ethiopia (1992/1993),Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Ethiopia/DR Ethiopia (1992/1993),Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Ethiopia/DR Ethiopia (1992/1993),Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Ethiopia/DR Ethiopia (1992/1993),Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Finland,Household final consumption P.3h,34.11513859,17897.85158,17897.85158,9323.864005,8573.987575,0,0,0,0,0
1992,Finland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Finland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Finland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Finland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Finland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,France,Household final consumption P.3h,NA,198461.8894,198461.8894,94983.1559,103478.7335,0,0,0,0,0
1992,France,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,France,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,France,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,France,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,France,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Gabon,Household final consumption P.3h,NA,281.4784066,281.4784066,152.0335589,129.4448477,0,0,0,0,0
1992,Gabon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Gabon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Gabon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Gabon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Gabon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,United Kingdom,Household final consumption P.3h,NA,193051.1702,193051.1702,89640.15452,103411.0157,0,0,0,0,0
1992,United Kingdom,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,United Kingdom,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,United Kingdom,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,United Kingdom,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,United Kingdom,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Georgia,Household final consumption P.3h,NA,5783.665399,5783.665399,1101.102986,4682.562413,0,0,0,0,0
1992,Georgia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Georgia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Georgia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Georgia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Georgia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Ghana,Household final consumption P.3h,NA,1314.162703,1314.162703,845.8719636,468.2907399,0,0,0,0,0
1992,Ghana,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Ghana,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Ghana,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Ghana,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Ghana,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Guinea,Household final consumption P.3h,NA,311.1527048,311.1527048,216.1392261,95.01347866,0,0,0,0,0
1992,Guinea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Guinea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Guinea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Guinea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Guinea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Gambia,Household final consumption P.3h,NA,55.42680864,55.42680864,38.50169818,16.92511046,0,0,0,0,0
1992,Gambia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Gambia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Gambia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Gambia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Gambia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Equatorial Guinea,Household final consumption P.3h,NA,31.78793335,31.78793335,13.01543163,18.77250172,0,0,0,0,0
1992,Equatorial Guinea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Equatorial Guinea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Equatorial Guinea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Equatorial Guinea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Equatorial Guinea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Greece,Household final consumption P.3h,NA,19074.4362,19074.4362,11123.72087,7950.715325,0,0,0,0,0
1992,Greece,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Greece,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Greece,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Greece,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Greece,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Guatemala,Household final consumption P.3h,NA,1098.890705,1098.890705,484.2759147,614.6147902,0,0,0,0,0
1992,Guatemala,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Guatemala,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Guatemala,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Guatemala,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Guatemala,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Honduras,Household final consumption P.3h,NA,616.8277062,616.8277062,215.0893483,401.7383578,0,0,0,0,0
1992,Honduras,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Honduras,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Honduras,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Honduras,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Honduras,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Hong Kong,Household final consumption P.3h,NA,5212.166773,5212.166773,3770.836179,1441.330594,0,0,0,0,0
1992,Hong Kong,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Hong Kong,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Hong Kong,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Hong Kong,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Hong Kong,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Croatia,Household final consumption P.3h,NA,4334.847889,4334.847889,2027.846634,2307.001255,0,0,0,0,0
1992,Croatia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Croatia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Croatia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Croatia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Croatia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Haiti,Household final consumption P.3h,NA,116.9372503,116.9372503,67.85856,49.07869033,0,0,0,0,0
1992,Haiti,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Haiti,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Haiti,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Haiti,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Haiti,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Hungary,Household final consumption P.3h,NA,20624.65775,20624.65775,5159.638124,15465.01962,0,0,0,0,0
1992,Hungary,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Hungary,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Hungary,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Hungary,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Hungary,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Indonesia,Household final consumption P.3h,NA,37800.76113,37800.76113,12769.57445,25031.18669,0,0,0,0,0
1992,Indonesia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Indonesia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Indonesia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Indonesia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Indonesia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,India,Household final consumption P.3h,NA,94060.29619,94060.29619,19722.03863,74338.25756,0,0,0,0,0
1992,India,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,India,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,India,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,India,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,India,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Ireland,Household final consumption P.3h,NA,13707.41996,13707.41996,4515.696834,9191.72313,0,0,0,0,0
1992,Ireland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Ireland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Ireland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Ireland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Ireland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Iran,Household final consumption P.3h,NA,96756.14358,96756.14358,26192.84875,70563.29484,0,0,0,0,0
1992,Iran,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Iran,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Iran,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Iran,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Iran,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Iraq,Household final consumption P.3h,NA,10305.72747,10305.72747,5547.147108,4758.580367,0,0,0,0,0
1992,Iraq,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Iraq,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Iraq,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Iraq,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Iraq,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Iceland,Household final consumption P.3h,NA,1111.456206,1111.456206,324.7189197,786.7372867,0,0,0,0,0
1992,Iceland,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Iceland,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Iceland,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Iceland,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Iceland,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Israel,Household final consumption P.3h,NA,7704.21682,7704.21682,6346.885256,1357.331564,0,0,0,0,0
1992,Israel,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Israel,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Israel,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Israel,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Israel,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Italy,Household final consumption P.3h,NA,161145.2924,161145.2924,85483.13284,75662.15956,0,0,0,0,0
1992,Italy,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Italy,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Italy,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Italy,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Italy,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Jamaica,Household final consumption P.3h,NA,1078.866379,1078.866379,766.2421448,312.6242346,0,0,0,0,0
1992,Jamaica,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Jamaica,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Jamaica,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Jamaica,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Jamaica,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Jordan,Household final consumption P.3h,NA,3706.069907,3706.069907,2276.352202,1429.717706,0,0,0,0,0
1992,Jordan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Jordan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Jordan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Jordan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Jordan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Japan,Household final consumption P.3h,NA,282459.5942,282459.5942,137417.6399,145041.9543,0,0,0,0,0
1992,Japan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Japan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Japan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Japan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Japan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Kazakhstan,Household final consumption P.3h,NA,14017.68712,14017.68712,9721.192365,4296.494756,0,0,0,0,0
1992,Kazakhstan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Kazakhstan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Kazakhstan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Kazakhstan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Kazakhstan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Kenya,Household final consumption P.3h,NA,1707.444716,1707.444716,1013.741367,693.7033484,0,0,0,0,0
1992,Kenya,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Kenya,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Kenya,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Kenya,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Kenya,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Kyrgyzstan,Household final consumption P.3h,NA,864.4782456,864.4782456,864.4782456,0,0,0,0,0,0
1992,Kyrgyzstan,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Kyrgyzstan,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Kyrgyzstan,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Kyrgyzstan,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Kyrgyzstan,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Cambodia,Household final consumption P.3h,NA,120.2057477,120.2057477,84.12119601,36.08455173,0,0,0,0,0
1992,Cambodia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Cambodia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Cambodia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Cambodia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Cambodia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,South Korea,Household final consumption P.3h,NA,90476.18274,90476.18274,24455.66471,66020.51803,0,0,0,0,0
1992,South Korea,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,South Korea,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,South Korea,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,South Korea,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,South Korea,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Kuwait,Household final consumption P.3h,NA,4097.509707,4097.509707,3840.887753,256.621954,0,0,0,0,0
1992,Kuwait,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Kuwait,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Kuwait,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Kuwait,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Kuwait,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Laos,Household final consumption P.3h,NA,27.15172913,27.15172913,4.598884293,22.55284483,0,0,0,0,0
1992,Laos,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Laos,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Laos,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Laos,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Laos,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Lebanon,Household final consumption P.3h,NA,3205.787498,3205.787498,2502.579863,703.207635,0,0,0,0,0
1992,Lebanon,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Lebanon,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Lebanon,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Lebanon,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Lebanon,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Liberia,Household final consumption P.3h,NA,96.5704467,96.5704467,67.08172964,29.48871707,0,0,0,0,0
1992,Liberia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Liberia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Liberia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Liberia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Liberia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Libya,Household final consumption P.3h,NA,4622.637099,4622.637099,3132.35502,1490.282079,0,0,0,0,0
1992,Libya,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Libya,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Libya,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Libya,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Libya,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Sri Lanka,Household final consumption P.3h,NA,809.3954589,809.3954589,647.6385697,161.7568891,0,0,0,0,0
1992,Sri Lanka,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Sri Lanka,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Sri Lanka,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Sri Lanka,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Sri Lanka,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Lithuania,Household final consumption P.3h,NA,6794.283974,6794.283974,3274.644576,3519.639398,0,0,0,0,0
1992,Lithuania,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Lithuania,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Lithuania,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Lithuania,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Lithuania,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Luxembourg,Household final consumption P.3h,NA,4513.650513,4513.650513,3067.919957,1445.730556,0,0,0,0,0
1992,Luxembourg,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Luxembourg,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Luxembourg,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Luxembourg,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Luxembourg,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Latvia,Household final consumption P.3h,NA,4168.14117,4168.14117,1458.16801,2709.97316,0,0,0,0,0
1992,Latvia,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Latvia,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Latvia,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Latvia,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Latvia,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Morocco,Household final consumption P.3h,NA,5928.817016,5928.817016,2843.744517,3085.072499,0,0,0,0,0
1992,Morocco,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Morocco,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Morocco,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Morocco,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Morocco,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Moldova,Household final consumption P.3h,NA,3203.586631,3203.586631,928.2651448,2275.321487,0,0,0,0,0
1992,Moldova,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
1992,Moldova,Government final consumption P.3g,NA,0,0,0,0,0,0,0,0,0
1992,Moldova,Gross fixed capital formation P.51,NA,0,0,0,0,0,0,0,0,0
1992,Moldova,Changes in inventories P.52,NA,0,0,0,0,0,0,0,0,0
1992,Moldova,Acquisitions less disposals of valuables P.53,NA,0,0,0,0,0,0,0,0,0
1992,Madagascar,Household final consumption P.3h,NA,301.0911275,301.0911275,208.0094704,93.08165702,0,0,0,0,0
1992,Madagascar,Non-profit institutions serving households P.3n,NA,0,0,0,0,0,0,0,0,0
