"year","country","gloria_sector","gloria_sector_name","paidShare_a_md","paidShare_a_um","paidShare_a_wm","sum_verified","sum_allocatedFreeM","sum_allocatedTotal","sum_surrendered","n_installations"
2009,"Germany","88","Other transport equipment",0,0.00262581230164727,0.00166027639421412,83721,154528,154528,83721,8
2009,"Germany","90","Computers; electronic products; optical and precision instruments",0,0.0157579273008507,0.0230356133408705,28304,37156,37156,28304,4
2009,"Germany","92","Furniture and other manufacturing n.e.c",0.00589607768949426,0.00589607768949426,0.00589607768949426,31716,31529,31529,31716,1
2009,"Germany","93","Electric power generation, transmission and distribution",0,0.176468750957732,0.35968651740545,290947828,197229149,197229149,290825207,242
2009,"Germany","93_94","Aggregate (see variable gloria_sector)",0,0.111111111111111,0.00283333855848512,255176,409499,409499,289310,9
2009,"Germany","94","Distribution of gaseous fuels through mains",0,0.125937834048073,0.0920453334004441,41404174,45840973,45840973,41377000,597
2009,"Germany","95","Water collection, treatment and supply; sewerage",1,1,1,3,0,0,3,1
2009,"Germany","96","Waste collection, treatment, and disposal",0,0,0,1849,14905,14905,1849,1
2009,"Germany","98_99","Aggregate (see variable gloria_sector)",0,0,0,8229,73803,73803,8229,1
2009,"Germany","106","Services to transport",0,0,0,75101,84346,84346,75101,2
2009,"Germany","115","Administrative services",0.124858115777526,0.124858115777526,0.124858115777526,2643,2313,2313,2643,1
2009,"Germany","116","Government; social security; defence; public order",0,0.00495920652695569,0.0033846489791462,54954,60852,60852,54954,6
2009,"Germany","117","Education",0,0,0,25986,35587,35587,25986,4
2009,"Germany","118","Human health and social work activities",0,0,0,44799,75682,75682,47814,3
2009,"Greece","6_7","Aggregate (see variable gloria_sector)",0,0,0,8880,12302,12302,8880,1
2009,"Greece","26","Petroleum extraction",0,0,0,87475,116788,116788,87475,1
2009,"Greece","51","Sugar refining; cocoa, chocolate and confectionery",0,0.0752959189134322,0.127425861506308,144021,246065,246065,144021,5
2009,"Greece","60","Pulp and paper",0,0.0164541658077379,0.0342021104576651,166978,187380,187380,166429,14
2009,"Greece","63","Refined petroleum products",0.0149536845522666,0.0295306473831359,0.0466852971619277,3979497,3860417,3860417,3979497,4
2009,"Greece","73","Clay building materials",0,0,0,330379,715655,715655,330379,32
2009,"Greece","74","Glass and other ceramics n.e.c.",0,0,0,63959,105651,105651,63959,3
2009,"Greece","75","Cement, lime and plaster products",0,0.0416666666666667,0.00284561517956219,7870003,11519332,11519332,7870003,24
2009,"Greece","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,727052,1341562,1341562,727052,7
2009,"Greece","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,86161,96319,96319,86161,1
2009,"Greece","93","Electric power generation, transmission and distribution",0.144708545031782,0.193071598085291,0.133003539267171,50154733,44766022,44766022,50154733,33
2009,"Greece","93_94","Aggregate (see variable gloria_sector)",0,0,0,17641,66177,66177,17641,1
2009,"Greece","94","Distribution of gaseous fuels through mains",1,1,1,19800,0,0,19800,1
2009,"Hungary","26","Petroleum extraction",0.0665961945031713,0.0665961945031713,0.0665961945031713,16082,15011,15011,16082,1
2009,"Hungary","27","Gas extraction",0,0,0,18451,22696,22696,18451,1
2009,"Hungary","28","Iron ores",0,0,0,242496,293539,293539,242496,2
2009,"Hungary","40","Mining and quarrying n.e.c.; services to mining",1,1,1,8639,0,0,8639,1
2009,"Hungary","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0,0,11857,20055,20055,11857,2
2009,"Hungary","47","Cereal products",0.238599884670744,0.238599884670744,0.238599884670744,220239,167690,167690,220239,1
2009,"Hungary","48_49","Aggregate (see variable gloria_sector)",0.324165029469548,0.479173490377901,0.400541553842949,14403,8634,8634,14403,3
2009,"Hungary","50","Food products and feeds n.e.c.",0,0,0,13573,18044,18044,13573,2
2009,"Hungary","51","Sugar refining; cocoa, chocolate and confectionery",0,0,0,27203,29266,29266,27203,1
2009,"Hungary","52_53","Aggregate (see variable gloria_sector)",0.331896551724138,0.331896551724138,0.331896551724138,1624,1085,1085,1624,1
2009,"Hungary","55","Alcoholic and other  beverages",0.0724145931210487,0.0724145931210487,0.0938933594043769,26594,27854,27854,26594,2
2009,"Hungary","59","Sawmill products",0,0.0243528928398013,0.0625739786941361,31259,45393,45393,31260,3
2009,"Hungary","60","Pulp and paper",0.562371369769037,0.531185684884519,0.635219562155934,78110,35600,35600,78110,4
2009,"Hungary","62","Coke oven products",0.184590093513531,0.184590093513531,0.184590093513531,121052,98707,98707,121052,1
2009,"Hungary","63","Refined petroleum products",0.0424182913807394,0.0422943230164072,0.0421198324791582,1398035,1345771,1345771,1398035,3
2009,"Hungary","64","Nitrogenous fertilizers",0.462378183947467,0.462378183947467,0.462378183947467,23909,12854,12854,23909,1
2009,"Hungary","66","Basic petrochemical products",0,0,0,52445,62791,62791,52445,1
2009,"Hungary","66_67_68_70","Aggregate (see variable gloria_sector)",0,0,0,1202959,1439158,1439158,1202959,4
2009,"Hungary","69","Pharmaceuticals and medicinal products",0,0.0776482151632936,0.0969947261210481,71674,81340,81340,71674,4
2009,"Hungary","71","Rubber products",1,1,1,13176,0,0,13176,1
2009,"Hungary","73","Clay building materials",0,0.0278330174466637,0.0807270964068041,177363,492925,492925,168928,25
2009,"Hungary","73_74_75_76","Aggregate (see variable gloria_sector)",0,0,0,11001,18215,18215,11001,2
2009,"Hungary","74","Glass and other ceramics n.e.c.",0,0,0,240485,312596,312596,233639,9
2009,"Hungary","75","Cement, lime and plaster products",0,0,0,1853564,2554917,2554917,1838964,7
2009,"Hungary","76","Other non-metallic mineral products n.e.c.",0,0,0,25086,28272,28272,25086,3
2009,"Hungary","77","Basic iron and steel",0,0,0,77894,87345,87345,77894,1
2009,"Hungary","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,921777,1087898,1087898,921777,3
2009,"Hungary","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.333333333333333,0.0805336011912629,113493,176829,176829,105278,3
2009,"Hungary","87","Motor vehicles, trailers and semi-trailers",0,0,0,20389,33347,33347,20389,2
2009,"Hungary","88","Other transport equipment",0,0,0,26444,30787,30787,26444,4
2009,"Hungary","89","Repair and installation of machinery and equipment (service)",0,0,0,2416,4125,4125,2416,1
2009,"Hungary","90","Computers; electronic products; optical and precision instruments",0,0,0,1539,9215,9215,1539,1
2009,"Hungary","91","Electrical equipment",0,0,0,9162,11740,11740,9162,1
2009,"Hungary","93","Electric power generation, transmission and distribution",0.0457399103139013,0.297912309449186,0.218416701942036,10611748,9732420,9732420,5971715,29
2009,"Hungary","93_94","Aggregate (see variable gloria_sector)",0,0,0,28913,45365,45365,28913,4
2009,"Hungary","94","Distribution of gaseous fuels through mains",0,0.1210456625385,0.0977569985962478,2764733,2941770,2941770,2764733,46
2009,"Hungary","103","Transport via pipeline",0.032711736169834,0.173186606407368,0.205366671748742,98385,146491,146491,98385,4
2009,"Hungary","106","Services to transport",0,0,0,16208,19799,19799,16208,1
2009,"Hungary","113","Property and real estate",0,0,0,8184,64734,64734,8184,2
2009,"Hungary","118","Human health and social work activities",0,0,0,3650,5301,5301,3650,1
2009,"Ireland","27","Gas extraction",0,0,0,43054,66636,66636,43054,1
2009,"Ireland","40","Mining and quarrying n.e.c.; services to mining",0,0,0,176616,286256,286256,176616,1
2009,"Ireland","46","Fish products",0,0,0,7078,9177,9177,7078,1
2009,"Ireland","50","Food products and feeds n.e.c.",0,0.018583379529305,0.0138267855301518,106677,113430,113430,106677,4
2009,"Ireland","51","Sugar refining; cocoa, chocolate and confectionery",0,0,0,15723,20024,20024,15723,2
2009,"Ireland","52_53","Aggregate (see variable gloria_sector)",0,0.097773955611418,0.242692939244663,12180,39762,39762,12180,7
2009,"Ireland","54","Dairy products",0,0.00998635278062095,0.00799309649882165,366191,453453,453453,366191,12
2009,"Ireland","55","Alcoholic and other  beverages",0,0.03971884679533,0.0621076358488106,107362,128412,128412,107362,6
2009,"Ireland","59","Sawmill products",0,0.0385514018691589,0.0102072378595732,6466,28956,28956,6466,4
2009,"Ireland","63","Refined petroleum products",0,0,0,314976,389103,389103,314976,1
2009,"Ireland","66_67_68_70","Aggregate (see variable gloria_sector)",0,0,0,63816,81888,81888,63816,2
2009,"Ireland","69","Pharmaceuticals and medicinal products",0,0.00184194749463587,0.00267165528209705,174798,234221,234221,174798,19
2009,"Ireland","73","Clay building materials",0,0,0,3513,18656,18656,3513,2
2009,"Ireland","74","Glass and other ceramics n.e.c.",0,0,0,2758,18336,18336,2758,1
2009,"Ireland","75","Cement, lime and plaster products",0,0,0,2218573,4158573,4158573,2218707,8
2009,"Ireland","78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0,0,883273,1146694,1146694,883273,1
2009,"Ireland","85","Fabricated metal products",0,0,0,6847,13893,13893,6847,1
2009,"Ireland","90","Computers; electronic products; optical and precision instruments",0,0,0,34593,47575,47575,34593,2
2009,"Ireland","92","Furniture and other manufacturing n.e.c",0,0,0,20151,20623,20623,20151,1
2009,"Ireland","93","Electric power generation, transmission and distribution",0,0.157201034500347,0.145973239587295,10572109,10956688,10956688,10572109,17
2009,"Ireland","93_94","Aggregate (see variable gloria_sector)",0.124587758843691,0.12021628228907,0.186960970403743,2043603,1662546,1662546,2043603,4
2009,"Ireland","103","Transport via pipeline",0,0,0,3073,5023,5023,3073,1
2009,"Ireland","106","Services to transport",0,0,0,13310,25711,25711,13310,1
2009,"Ireland","118","Human health and social work activities",0,0.0108118013560564,0.0159606124546881,18483,20131,20131,18483,3
2009,"Italy","20","Raising of animals n.e.c.; services to agriculture",0,0,0,1132,1607,1607,1132,1
2009,"Italy","26","Petroleum extraction",0.0109701965757768,0.0473579558963045,0.115493968799272,390055,353857,353857,390055,3
2009,"Italy","27","Gas extraction",0,0.0194109450824004,0.0100430683562555,321814,431313,431313,321814,8
2009,"Italy","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0.0310810179061122,0.0493758173819998,84110,107810,107810,84110,6
2009,"Italy","46","Fish products",0,0,0,8461,9465,9465,8461,1
2009,"Italy","47","Cereal products",0,0.322597388406272,0.0389310687005285,303331,613089,613089,303331,3
2009,"Italy","48_49","Aggregate (see variable gloria_sector)",0,0.120763559979815,0.112016108498228,341683,386348,386348,341683,37
2009,"Italy","50","Food products and feeds n.e.c.",0,0,0,108529,199349,199349,108529,7
2009,"Italy","51","Sugar refining; cocoa, chocolate and confectionery",0,0,0,287616,402697,402697,287616,4
2009,"Italy","52_53","Aggregate (see variable gloria_sector)",0,0.0166611297066967,0.0147476399316138,201795,261994,261994,201795,8
2009,"Italy","54","Dairy products",0,0.0173991104007379,0.0144394816888566,140379,190319,190319,141933,11
2009,"Italy","55","Alcoholic and other  beverages",0,0.0594349809729715,0.0456720658376122,126007,227325,227325,126007,15
2009,"Italy","57","Textiles and clothing",0,0.00721148392010787,0.020819270259708,253323,512230,512230,253863,31
2009,"Italy","58","Leather and footwear",0.5,0.5,0.577867578489276,6434,13113,13113,6434,2
2009,"Italy","59","Sawmill products",0,0.342419978895533,0.646288209606987,57479,27971,27971,57479,5
2009,"Italy","60","Pulp and paper",0,0.0743041961586902,0.0477448050942074,3995597,5001226,5001226,4053929,149
2009,"Italy","61","Printing",0,0,0,45660,61411,61411,45660,2
2009,"Italy","62","Coke oven products",0.0539216785935946,0.0539216785935946,0.0539216785935946,133731,126520,126520,133731,1
2009,"Italy","63","Refined petroleum products",0.0666919691825465,0.118198806067174,0.212056092894472,21632116,17363241,17363241,23254232,18
2009,"Italy","64","Nitrogenous fertilizers",0,0,0,136223,212157,212157,136223,1
2009,"Italy","65_70","Aggregate (see variable gloria_sector)",0,0,0,26014,47410,47410,26014,1
2009,"Italy","66","Basic petrochemical products",0,0.247753499048457,0.13026175381332,159310,191734,191734,159310,7
2009,"Italy","66_67_68_70","Aggregate (see variable gloria_sector)",0,0.0141377675860502,0.00203726819634511,4988543,6800616,6800616,4988543,30
2009,"Italy","69","Pharmaceuticals and medicinal products",0,0.0877827534734183,0.0113035541037814,174193,292953,292953,174193,12
2009,"Italy","70","Dyes, paints, glues, detergents and other chemical products",0,0,0,168390,240405,240405,168390,8
2009,"Italy","71","Rubber products",0,0.0174746952680246,0.0294171816155317,157459,265671,265671,157459,7
2009,"Italy","72","Plastic products",0,0,0,79571,114129,114129,79571,7
2009,"Italy","73","Clay building materials",0,0,0,221918,425014,425014,221918,14
2009,"Italy","73_74_75_76","Aggregate (see variable gloria_sector)",0,0,0,82632,141694,141694,82632,4
2009,"Italy","74","Glass and other ceramics n.e.c.",0,0.0231196445304498,0.0279620867550179,2620298,3076815,3076815,2620376,54
2009,"Italy","75","Cement, lime and plaster products",0,0.000510275069465119,0.000620737504725454,23275539,31139065,31139065,23275543,87
2009,"Italy","76","Other non-metallic mineral products n.e.c.",0,0,0,102111,233146,233146,102111,4
2009,"Italy","77","Basic iron and steel",0,0.0151551407832815,0.0379392971246006,10016,12692,12692,10016,3
2009,"Italy","77_78_79_80_81_82_83_84","Aggregate (see variable gloria_sector)",0,0.0124377450984272,0.00123770453484018,8641804,19093868,19093868,8641804,43
2009,"Italy","85","Fabricated metal products",0.0564573214029888,0.0564573214029888,0.054755944931164,9588,9063,9063,9588,2
2009,"Italy","86","Machinery and equipment",0,0,0,65920,130154,130154,65920,8
2009,"Italy","87","Motor vehicles, trailers and semi-trailers",0,0,0,16434,36906,36906,16434,3
2009,"Italy","88","Other transport equipment",0,0.0518830924523882,0.0706380852237827,96053,119690,119690,96053,11
2009,"Italy","89","Repair and installation of machinery and equipment (service)",0.037940379403794,0.0455193350010423,0.0548341566690191,14170,14619,14619,14170,4
2009,"Italy","90","Computers; electronic products; optical and precision instruments",0,0.00638093227297253,0.00353503846953629,76944,93718,93718,76944,3
2009,"Italy","91","Electrical equipment",0,0.0117031177291764,0.0188171037372339,26731,42818,42818,26731,5
2009,"Italy","92","Furniture and other manufacturing n.e.c",0,0,0,9009,26199,26199,9009,2
2009,"Italy","93","Electric power generation, transmission and distribution",0,0.241499776026428,0.197050463163869,110824383,113583889,113583889,110824973,168
2009,"Italy","93_94","Aggregate (see variable gloria_sector)",0,0.115302474784561,0.13157962514436,970667,1189934,1189934,992519,38
2009,"Italy","94","Distribution of gaseous fuels through mains",0,0.152009896920585,0.0972217495132773,2321137,3196840,3196840,2321137,104
2009,"Italy","96","Waste collection, treatment, and disposal",0.02244734618862,0.156121440479037,0.0510625440628462,148935,174909,174909,148935,3
2009,"Italy","100","Wholesale and retail trade; repair of motor vehicles and motorcycles",0,0,0,10699,13011,13011,10699,1
2009,"Italy","102","Rail transport",0,0,0,769,2021,2021,769,1
2009,"Italy","103","Transport via pipeline",0,0.0399846711716911,0.0413536665864323,677183,895008,895008,677183,19
2009,"Italy","106","Services to transport",0.5,0.5,0.622207493469531,76947,38877,38877,76947,2
2009,"Italy","107","Postal and courier services",0,0,0,2455,7481,7481,2455,1
2009,"Italy","108","Hospitality",0.100106780565937,0.100106780565937,0.100106780565937,7492,6742,6742,7492,1
2009,"Italy","109","Publishing",0,0,0,23107,81085,81085,23107,1
2009,"Italy","115","Administrative services",0,0,0,11108,18169,18169,11108,2
2009,"Italy","118","Human health and social work activities",0,0.25,0.0146935533689273,45326,63601,63601,45326,4
2009,"Latvia","40","Mining and quarrying n.e.c.; services to mining",0,0,0,24358,59934,59934,24358,1
2009,"Latvia","41_42_43_44_45","Aggregate (see variable gloria_sector)",0,0,0,15474,23366,23366,15474,1
